"psu","HH1","HH2","HH7","hhsex","helevel","WS7","WS11","HW3","windex5","HW1","HW4","HW5"
1450,1450,20,19,1,0,2,95,2,1,3,NA,1
1451,1451,1,19,1,0,2,12,1,2,1,NA,NA
1451,1451,2,19,1,1,2,12,1,2,2,NA,NA
1451,1451,3,19,1,1,2,12,1,2,1,NA,NA
1451,1451,4,19,1,2,2,12,1,4,2,NA,NA
1451,1451,5,19,1,0,1,95,1,2,3,NA,NA
1451,1451,6,19,1,0,1,12,1,2,3,NA,NA
1451,1451,7,19,1,0,2,12,1,2,1,NA,NA
1451,1451,8,19,1,0,2,12,1,2,2,NA,NA
1451,1451,9,19,1,0,2,12,1,2,1,NA,NA
1451,1451,10,19,1,0,2,12,1,1,2,NA,NA
1451,1451,11,19,1,0,2,14,1,2,2,NA,NA
1451,1451,12,19,1,0,2,12,1,3,1,NA,NA
1451,1451,13,19,1,1,2,95,2,2,1,NA,2
1451,1451,14,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1451,1451,15,19,1,0,2,12,1,2,3,NA,NA
1451,1451,16,19,1,4,2,12,1,3,2,NA,NA
1451,1451,17,19,1,0,2,12,1,1,2,NA,NA
1451,1451,18,19,1,0,2,12,1,2,1,NA,NA
1451,1451,19,19,1,0,2,13,1,1,2,NA,NA
1451,1451,20,19,1,0,2,12,1,2,1,NA,NA
1452,1452,1,19,1,0,1,12,1,2,2,NA,NA
1452,1452,2,19,1,0,1,95,1,1,3,NA,NA
1452,1452,3,19,1,0,2,95,2,1,2,NA,2
1452,1452,4,19,2,0,2,12,1,1,1,NA,NA
1452,1452,5,19,1,0,2,12,2,3,1,NA,1
1452,1452,6,19,1,1,2,12,1,3,2,NA,NA
1452,1452,7,19,1,0,2,12,1,2,2,NA,NA
1452,1452,8,19,1,0,2,14,1,2,2,NA,NA
1452,1452,9,19,1,3,2,12,1,2,1,NA,NA
1452,1452,10,19,1,4,1,12,1,3,2,NA,NA
1452,1452,11,19,1,0,2,12,1,2,1,NA,NA
1452,1452,12,19,1,3,2,12,1,2,1,NA,NA
1452,1452,13,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1452,1452,14,19,1,0,2,13,1,1,3,NA,NA
1452,1452,15,19,2,0,2,12,1,3,3,NA,NA
1452,1452,16,19,1,0,2,14,1,2,1,NA,NA
1452,1452,17,19,1,0,2,12,1,4,2,NA,NA
1452,1452,18,19,2,0,2,12,1,3,1,NA,NA
1452,1452,19,19,1,1,2,12,1,3,3,NA,NA
1452,1452,20,19,1,0,2,12,1,3,1,NA,NA
1453,1453,1,19,1,0,2,12,1,2,2,NA,NA
1453,1453,2,19,1,0,2,14,1,2,2,NA,NA
1453,1453,3,19,1,4,2,12,1,3,2,NA,NA
1453,1453,4,19,2,0,2,12,1,2,1,NA,NA
1453,1453,5,19,1,0,2,12,1,2,1,NA,NA
1453,1453,6,19,1,0,2,12,1,2,2,NA,NA
1453,1453,7,19,1,2,2,12,1,2,2,NA,NA
1453,1453,8,19,1,0,2,12,1,2,2,NA,NA
1453,1453,9,19,1,0,2,95,2,1,1,NA,1
1453,1453,10,19,1,0,2,12,1,3,1,NA,NA
1453,1453,11,19,1,3,2,12,1,2,2,NA,NA
1453,1453,12,19,1,2,2,12,1,3,2,NA,NA
1453,1453,13,19,1,3,2,12,1,3,2,NA,NA
1453,1453,14,19,1,0,1,12,1,2,1,NA,NA
1453,1453,15,19,1,3,2,12,1,3,1,NA,NA
1453,1453,16,19,1,2,2,14,2,2,2,NA,1
1453,1453,17,19,1,1,2,95,2,1,1,NA,1
1453,1453,18,19,1,3,2,12,1,4,2,NA,NA
1453,1453,19,19,2,0,1,12,1,2,2,NA,NA
1453,1453,20,19,1,1,1,96,NA,2,4,NA,1
1454,1454,1,19,1,3,2,12,1,3,2,NA,NA
1454,1454,2,19,1,4,2,12,1,3,2,NA,NA
1454,1454,3,19,1,3,2,12,1,3,1,NA,NA
1454,1454,4,19,1,2,2,12,1,2,2,NA,NA
1454,1454,5,19,1,4,2,12,1,4,2,NA,NA
1454,1454,6,19,1,0,2,12,1,3,1,NA,NA
1454,1454,7,19,1,0,2,12,1,3,1,NA,NA
1454,1454,8,19,1,4,2,12,1,4,2,NA,NA
1454,1454,9,19,1,4,2,12,1,3,2,NA,NA
1454,1454,10,19,1,3,2,12,1,2,1,NA,NA
1454,1454,11,19,1,1,2,12,1,2,2,NA,NA
1454,1454,12,19,1,3,2,12,1,2,1,NA,NA
1454,1454,13,19,1,4,2,12,1,4,1,NA,NA
1454,1454,14,19,1,0,2,12,1,3,1,NA,NA
1454,1454,15,19,1,3,2,12,1,4,2,NA,NA
1454,1454,16,19,1,1,2,12,1,3,1,NA,NA
1454,1454,17,19,1,3,2,12,1,3,1,NA,NA
1454,1454,18,19,1,3,2,12,1,3,1,NA,NA
1454,1454,19,19,1,1,1,12,1,2,2,NA,NA
1454,1454,20,19,1,3,2,14,1,3,2,NA,NA
1455,1455,1,19,1,1,2,12,1,3,1,NA,NA
1455,1455,2,19,1,2,2,12,1,3,1,NA,NA
1455,1455,3,19,1,2,2,12,2,2,1,NA,1
1455,1455,4,19,1,3,2,12,1,3,2,NA,NA
1455,1455,5,19,2,0,2,12,1,2,2,NA,NA
1455,1455,6,19,1,4,2,12,1,3,2,NA,NA
1455,1455,7,19,2,0,1,12,1,1,2,NA,NA
1455,1455,8,19,1,3,2,12,1,3,2,NA,NA
1455,1455,9,19,1,0,2,12,1,1,2,NA,NA
1455,1455,10,19,1,0,2,12,1,1,3,NA,NA
1455,1455,11,19,1,3,1,12,1,3,1,NA,NA
1455,1455,12,19,1,2,2,12,1,1,2,NA,NA
1455,1455,13,19,1,3,2,12,1,3,1,NA,NA
1455,1455,14,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1455,1455,15,19,2,0,2,12,1,2,2,NA,NA
1455,1455,16,19,1,1,2,12,2,2,2,NA,1
1455,1455,17,19,1,0,2,12,1,2,1,NA,NA
1455,1455,18,19,1,2,2,12,1,2,1,NA,NA
1455,1455,19,19,1,0,2,12,1,2,2,NA,NA
1455,1455,20,19,1,2,1,18,1,2,2,NA,NA
1456,1456,1,19,1,2,2,12,1,2,1,NA,NA
1456,1456,2,19,1,3,2,12,1,2,1,NA,NA
1456,1456,3,19,1,3,2,12,1,2,2,NA,NA
1456,1456,4,19,1,4,2,18,1,2,2,NA,NA
1456,1456,5,19,1,3,2,12,1,3,1,NA,NA
1456,1456,6,19,1,1,2,12,1,3,1,NA,NA
1456,1456,7,19,2,0,2,12,1,3,1,NA,NA
1456,1456,8,19,1,3,2,95,1,1,2,NA,NA
1456,1456,9,19,1,0,2,95,2,1,3,NA,1
1456,1456,10,19,1,0,2,95,1,1,1,NA,NA
1456,1456,11,19,1,0,2,95,NA,1,4,NA,2
1456,1456,12,19,1,1,2,95,2,1,3,NA,1
1456,1456,13,19,1,0,2,95,NA,1,4,NA,1
1456,1456,14,19,1,0,2,95,NA,1,4,NA,2
1456,1456,15,19,1,1,2,95,2,1,3,NA,1
1456,1456,16,19,1,0,2,95,2,1,3,NA,1
1456,1456,17,19,1,0,2,95,1,1,3,NA,NA
1456,1456,18,19,1,0,2,95,NA,1,4,NA,2
1456,1456,19,19,1,0,2,95,1,1,2,NA,NA
1456,1456,20,19,1,0,2,95,2,1,3,NA,1
1457,1457,1,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1457,1457,2,19,1,4,2,12,1,4,2,NA,NA
1457,1457,3,19,2,0,2,12,1,2,1,NA,NA
1457,1457,4,19,1,0,2,12,1,2,1,NA,NA
1457,1457,5,19,1,0,2,12,2,1,2,NA,1
1457,1457,6,19,2,2,2,12,1,3,2,NA,NA
1457,1457,7,19,1,0,2,12,1,2,2,NA,NA
1457,1457,8,19,1,4,2,12,1,3,1,NA,NA
1457,1457,9,19,1,0,2,12,1,2,1,NA,NA
1457,1457,10,19,1,3,2,12,1,3,2,NA,NA
1457,1457,11,19,1,0,2,12,1,3,2,NA,NA
1457,1457,12,19,1,3,2,12,1,2,2,NA,NA
1457,1457,13,19,1,4,2,12,1,4,2,NA,NA
1457,1457,14,19,1,3,2,12,1,4,2,NA,NA
1457,1457,15,19,1,3,2,12,1,3,2,NA,NA
1457,1457,16,19,1,3,2,12,1,4,1,NA,NA
1457,1457,17,19,1,3,2,12,1,3,1,NA,NA
1457,1457,18,19,1,3,2,12,1,4,1,NA,NA
1457,1457,19,19,1,0,2,12,1,3,2,NA,NA
1457,1457,20,19,1,0,2,12,1,1,2,NA,NA
1458,1458,1,19,2,2,2,14,1,2,1,NA,NA
1458,1458,2,19,1,1,2,12,1,4,1,NA,NA
1458,1458,3,19,1,3,2,12,1,3,1,NA,NA
1458,1458,4,19,1,4,2,12,1,3,1,NA,NA
1458,1458,5,19,1,4,2,12,NA,1,4,NA,1
1458,1458,6,19,1,1,2,12,1,2,2,NA,NA
1458,1458,7,19,1,1,2,12,1,2,2,NA,NA
1458,1458,8,19,1,0,2,12,1,2,2,NA,NA
1458,1458,9,19,1,2,2,12,1,3,2,NA,NA
1458,1458,10,19,1,0,2,12,NA,1,4,NA,1
1458,1458,11,19,2,0,2,12,1,2,1,NA,NA
1458,1458,12,19,1,3,2,12,1,3,1,NA,NA
1458,1458,13,19,1,3,2,14,1,3,1,NA,NA
1458,1458,14,19,1,2,2,12,1,3,1,NA,NA
1458,1458,15,19,1,3,2,12,1,2,3,NA,NA
1458,1458,16,19,1,0,2,12,1,3,2,NA,NA
1458,1458,17,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1458,1458,18,19,1,3,2,95,NA,2,4,NA,2
1458,1458,19,19,1,0,2,12,1,2,2,NA,NA
1458,1458,20,19,1,2,2,12,1,3,2,NA,NA
1459,1459,1,19,1,0,1,14,1,2,2,NA,NA
1459,1459,2,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1459,1459,3,19,1,2,2,12,1,2,2,NA,NA
1459,1459,4,19,1,0,2,12,1,3,3,NA,NA
1459,1459,5,19,1,3,2,12,1,3,1,NA,NA
1459,1459,6,19,1,0,2,12,1,2,1,NA,NA
1459,1459,7,19,1,0,2,12,1,2,1,NA,NA
1459,1459,8,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1459,1459,9,19,1,0,1,12,1,2,3,NA,NA
1459,1459,10,19,1,3,1,12,1,2,2,NA,NA
1459,1459,11,19,1,0,2,12,1,2,2,NA,NA
1459,1459,12,19,1,1,2,12,1,2,2,NA,NA
1459,1459,13,19,1,0,2,96,1,1,2,NA,NA
1459,1459,14,19,1,1,2,12,1,2,2,NA,NA
1459,1459,15,19,1,1,2,12,1,3,2,NA,NA
1459,1459,16,19,1,0,2,12,1,3,3,NA,NA
1459,1459,17,19,1,2,2,12,1,3,2,NA,NA
1459,1459,18,19,1,0,2,12,1,2,1,NA,NA
1459,1459,19,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1459,1459,20,19,1,2,2,12,1,3,1,NA,NA
1460,1460,1,19,1,0,2,12,1,2,1,NA,NA
1460,1460,2,19,2,0,2,12,1,2,1,NA,NA
1460,1460,3,19,1,3,2,12,1,2,1,NA,NA
1460,1460,4,19,1,1,1,12,2,3,2,NA,1
1460,1460,5,19,1,2,2,14,2,2,3,NA,1
1460,1460,6,19,1,0,2,12,1,2,1,NA,NA
1460,1460,7,19,1,3,2,12,1,3,1,NA,NA
1460,1460,8,19,1,3,2,12,1,3,2,NA,NA
1460,1460,9,19,1,2,2,12,1,2,2,NA,NA
1460,1460,10,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1460,1460,11,19,2,0,2,12,1,2,2,NA,NA
1460,1460,12,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1460,1460,13,19,1,3,2,12,1,2,3,NA,NA
1460,1460,14,19,1,4,2,12,2,3,2,NA,1
1460,1460,15,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1460,1460,16,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1460,1460,17,19,1,3,2,12,1,2,2,NA,NA
1460,1460,18,19,1,1,2,12,1,3,2,NA,NA
1460,1460,19,19,1,4,2,12,1,2,1,NA,NA
1460,1460,20,19,1,3,2,12,1,2,2,NA,NA
1461,1461,1,19,1,1,2,12,2,2,2,NA,1
1461,1461,2,19,1,2,2,12,2,3,2,NA,1
1461,1461,3,19,1,1,1,12,1,3,3,NA,NA
1461,1461,4,19,1,2,2,13,1,2,2,NA,NA
1461,1461,5,19,1,3,2,12,1,3,1,NA,NA
1461,1461,6,19,1,1,2,12,1,4,2,NA,NA
1461,1461,7,19,1,3,2,12,1,3,1,NA,NA
1461,1461,8,19,1,2,2,12,1,3,1,NA,NA
1461,1461,9,19,1,2,2,12,1,3,1,NA,NA
1461,1461,10,19,1,0,2,12,1,3,1,NA,NA
1461,1461,11,19,1,1,2,12,1,3,1,NA,NA
1461,1461,12,19,1,3,2,12,1,2,1,NA,NA
1461,1461,13,19,1,3,2,12,1,2,2,NA,NA
1461,1461,14,19,1,4,2,12,1,4,2,NA,NA
1461,1461,15,19,1,0,2,12,1,2,2,NA,NA
1461,1461,16,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1461,1461,17,19,1,3,2,12,1,3,2,NA,NA
1461,1461,18,19,1,0,2,12,1,2,2,NA,NA
1461,1461,19,19,1,4,2,12,1,5,2,NA,NA
1461,1461,20,19,1,0,2,12,1,4,2,NA,NA
1462,1462,1,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1462,1462,2,19,1,3,2,12,1,5,2,NA,NA
1462,1462,3,19,1,4,2,11,1,5,1,NA,NA
1462,1462,4,19,1,4,1,11,1,5,1,NA,NA
1462,1462,5,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1462,1462,6,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1462,1462,7,19,1,2,2,11,1,5,1,NA,NA
1462,1462,8,19,1,4,2,11,1,5,1,NA,NA
1462,1462,9,19,1,3,2,12,1,4,1,NA,NA
1462,1462,10,19,1,0,2,11,1,3,2,NA,NA
1462,1462,11,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1462,1462,12,19,1,0,2,11,1,3,2,NA,NA
1462,1462,13,19,2,0,2,11,1,4,2,NA,NA
1462,1462,14,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1462,1462,15,19,1,3,1,11,1,4,2,NA,NA
1462,1462,16,19,1,0,2,95,NA,1,4,NA,2
1462,1462,17,19,1,2,2,11,1,4,2,NA,NA
1462,1462,18,19,2,3,2,11,1,4,1,NA,NA
1462,1462,19,19,1,1,2,11,1,2,1,NA,NA
1462,1462,20,19,2,0,2,11,1,5,2,NA,NA
1463,1463,1,19,1,0,2,14,1,2,1,NA,NA
1463,1463,2,19,1,0,2,12,1,2,2,NA,NA
1463,1463,3,19,1,3,2,12,1,2,1,NA,NA
1463,1463,4,19,1,1,2,12,1,2,2,NA,NA
1463,1463,5,19,1,0,2,12,1,4,2,NA,NA
1463,1463,6,19,1,1,2,12,2,2,2,NA,1
1463,1463,7,19,2,0,2,12,2,2,3,NA,1
1463,1463,8,19,1,0,2,12,1,2,3,NA,NA
1463,1463,9,19,1,1,2,12,1,2,3,NA,NA
1463,1463,10,19,1,0,2,12,1,3,1,NA,NA
1463,1463,11,19,2,0,2,12,1,2,1,NA,NA
1463,1463,12,19,1,3,2,12,1,3,1,NA,NA
1463,1463,13,19,1,3,2,12,1,3,2,NA,NA
1463,1463,14,19,1,2,2,12,1,3,2,NA,NA
1463,1463,15,19,1,3,2,12,2,2,2,NA,1
1463,1463,16,19,1,0,2,12,1,3,1,NA,NA
1463,1463,17,19,2,0,2,12,1,3,1,NA,NA
1463,1463,18,19,1,0,2,12,1,2,2,NA,NA
1463,1463,19,19,1,1,2,12,1,3,1,NA,NA
1463,1463,20,19,1,3,2,12,1,3,2,NA,NA
1464,1464,1,19,1,1,2,12,2,2,2,NA,1
1464,1464,2,19,1,2,2,12,1,4,1,NA,NA
1464,1464,3,19,1,4,2,12,1,5,2,NA,NA
1464,1464,4,19,1,2,2,12,1,4,1,NA,NA
1464,1464,5,19,1,2,2,12,1,4,1,NA,NA
1464,1464,6,19,1,0,2,12,1,2,2,NA,NA
1464,1464,7,19,1,1,2,12,1,3,2,NA,NA
1464,1464,8,19,1,3,2,12,1,4,1,NA,NA
1464,1464,9,19,2,0,2,12,1,4,2,NA,NA
1464,1464,10,19,1,3,2,12,1,4,2,NA,NA
1464,1464,11,19,1,0,2,12,1,3,2,NA,NA
1464,1464,12,19,1,0,2,95,1,1,2,NA,NA
1464,1464,13,19,1,0,2,95,2,1,3,NA,1
1464,1464,14,19,1,4,2,12,1,4,1,NA,NA
1464,1464,15,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1464,1464,16,19,1,0,2,12,1,4,1,NA,NA
1464,1464,17,19,1,1,2,12,2,2,2,NA,1
1464,1464,18,19,1,0,2,12,1,3,2,NA,NA
1464,1464,19,19,1,1,2,12,1,4,1,NA,NA
1464,1464,20,19,1,4,2,12,1,4,1,NA,NA
1465,1465,1,19,1,0,2,95,1,1,3,NA,NA
1465,1465,2,19,1,0,2,12,1,2,2,NA,NA
1465,1465,3,19,1,2,2,12,1,2,2,NA,NA
1465,1465,4,19,1,0,2,12,1,1,2,NA,NA
1465,1465,5,19,1,3,2,95,1,1,2,NA,NA
1465,1465,6,19,1,0,2,12,1,2,2,NA,NA
1465,1465,7,19,1,3,2,12,2,2,3,NA,1
1465,1465,8,19,1,0,2,12,1,4,1,NA,NA
1465,1465,9,19,1,0,2,96,1,3,3,NA,NA
1465,1465,10,19,1,0,2,12,1,3,3,NA,NA
1465,1465,11,19,1,0,2,12,1,3,1,NA,NA
1465,1465,12,19,1,1,2,12,1,3,1,NA,NA
1465,1465,13,19,1,3,1,12,1,3,2,NA,NA
1465,1465,14,19,1,0,2,12,1,3,1,NA,NA
1465,1465,15,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1465,1465,16,19,1,3,2,12,1,4,1,NA,NA
1465,1465,17,19,1,3,2,12,1,3,1,NA,NA
1465,1465,18,19,1,0,2,12,2,1,1,NA,1
1465,1465,19,19,1,0,2,12,1,3,2,NA,NA
1465,1465,20,19,1,1,2,12,1,3,2,NA,NA
1466,1466,1,19,1,3,2,12,1,3,1,NA,NA
1466,1466,2,19,1,0,2,12,1,3,1,NA,NA
1466,1466,3,19,1,3,2,12,1,4,2,NA,NA
1466,1466,4,19,1,1,2,12,1,2,2,NA,NA
1466,1466,5,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1466,1466,6,19,1,3,2,12,1,2,2,NA,NA
1466,1466,7,19,1,0,2,12,1,2,2,NA,NA
1466,1466,8,19,1,4,2,12,1,5,1,NA,NA
1466,1466,9,19,1,2,2,12,1,1,1,NA,NA
1466,1466,10,19,1,4,2,12,1,3,1,NA,NA
1466,1466,11,19,1,3,2,12,1,3,2,NA,NA
1466,1466,12,19,1,3,2,12,1,3,2,NA,NA
1466,1466,13,19,1,2,2,11,1,2,1,NA,NA
1466,1466,14,19,1,1,1,12,1,2,3,NA,NA
1466,1466,15,19,1,1,2,12,1,1,2,NA,NA
1466,1466,16,19,1,1,2,12,1,2,1,NA,NA
1466,1466,17,19,1,0,2,12,1,3,1,NA,NA
1466,1466,18,19,1,0,2,12,1,1,2,NA,NA
1466,1466,19,19,1,0,2,12,1,2,2,NA,NA
1466,1466,20,19,2,0,2,12,1,3,1,NA,NA
1467,1467,1,19,1,3,2,12,1,3,2,NA,NA
1467,1467,2,19,1,0,2,12,1,3,2,NA,NA
1467,1467,3,19,1,0,2,12,1,3,2,NA,NA
1467,1467,4,19,1,0,2,12,2,1,1,NA,2
1467,1467,5,19,1,3,2,12,1,2,1,NA,NA
1467,1467,6,19,2,0,1,12,1,2,2,NA,NA
1467,1467,7,19,1,3,2,12,1,1,2,NA,NA
1467,1467,8,19,1,3,2,95,2,1,2,NA,1
1467,1467,9,19,1,0,2,12,1,2,2,NA,NA
1467,1467,10,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1467,1467,11,19,1,0,2,12,1,2,2,NA,NA
1467,1467,12,19,1,0,2,95,2,2,3,NA,1
1467,1467,13,19,1,0,2,95,1,1,2,NA,NA
1467,1467,14,19,1,3,2,13,1,1,3,NA,NA
1467,1467,15,19,1,0,2,95,1,2,3,NA,NA
1467,1467,16,19,1,4,2,95,1,2,2,NA,NA
1467,1467,17,19,1,0,2,95,1,2,3,NA,NA
1467,1467,18,19,1,3,2,12,1,4,1,NA,NA
1467,1467,19,19,1,0,2,95,NA,1,4,NA,2
1467,1467,20,19,2,0,2,12,1,2,1,NA,NA
1468,1468,1,19,1,0,2,12,1,4,1,NA,NA
1468,1468,2,19,1,1,2,12,1,3,1,NA,NA
1468,1468,3,19,1,0,2,12,1,2,2,NA,NA
1468,1468,4,19,1,1,2,12,1,3,2,NA,NA
1468,1468,5,19,1,2,2,12,1,2,2,NA,NA
1468,1468,6,19,1,0,2,95,1,1,2,NA,NA
1468,1468,7,19,1,1,2,12,1,3,2,NA,NA
1468,1468,8,19,1,1,2,12,1,4,2,NA,NA
1468,1468,9,19,1,0,2,12,1,2,2,NA,NA
1468,1468,10,19,1,1,2,12,1,4,1,NA,NA
1468,1468,11,19,1,0,2,12,1,4,1,NA,NA
1468,1468,12,19,1,0,2,12,1,2,2,NA,NA
1468,1468,13,19,1,0,2,12,1,3,1,NA,NA
1468,1468,14,19,1,1,2,12,1,3,2,NA,NA
1468,1468,15,19,1,0,2,95,2,1,1,NA,2
1468,1468,16,19,1,0,2,95,1,1,2,NA,NA
1468,1468,17,19,1,0,2,95,1,1,2,NA,NA
1468,1468,18,19,1,4,2,12,1,3,2,NA,NA
1468,1468,19,19,1,3,2,12,1,4,2,NA,NA
1468,1468,20,19,1,1,2,12,1,4,1,NA,NA
1469,1469,1,19,1,0,2,14,1,2,1,NA,NA
1469,1469,2,19,1,0,2,95,2,1,2,NA,1
1469,1469,3,19,1,0,2,12,1,2,3,NA,NA
1469,1469,4,19,1,3,2,12,1,5,2,NA,NA
1469,1469,5,19,2,0,1,12,1,1,3,NA,NA
1469,1469,6,19,1,1,2,12,1,3,2,NA,NA
1469,1469,7,19,1,2,2,12,1,2,1,NA,NA
1469,1469,8,19,1,0,2,12,1,2,3,NA,NA
1469,1469,9,19,1,4,2,12,1,3,1,NA,NA
1469,1469,10,19,1,0,2,12,1,3,3,NA,NA
1469,1469,11,19,1,3,2,12,1,3,2,NA,NA
1469,1469,12,19,1,0,2,12,1,2,2,NA,NA
1469,1469,13,19,1,3,2,12,1,2,3,NA,NA
1469,1469,14,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1469,1469,15,19,1,0,2,12,1,1,2,NA,NA
1469,1469,16,19,1,0,2,12,1,1,2,NA,NA
1469,1469,17,19,1,0,2,95,2,1,1,NA,1
1469,1469,18,19,1,0,2,12,1,1,1,NA,NA
1469,1469,19,19,1,0,2,12,1,2,2,NA,NA
1469,1469,20,19,1,0,2,12,1,2,2,NA,NA
1470,1470,1,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1470,1470,2,19,1,3,2,12,1,4,1,NA,NA
1470,1470,3,19,1,2,2,12,1,3,1,NA,NA
1470,1470,4,19,1,0,2,12,1,3,2,NA,NA
1470,1470,5,19,1,1,2,12,1,3,2,NA,NA
1470,1470,6,19,1,2,1,12,1,2,2,NA,NA
1470,1470,7,19,1,0,2,12,1,2,2,NA,NA
1470,1470,8,19,1,0,1,12,1,2,3,NA,NA
1470,1470,9,19,1,0,2,12,1,2,2,NA,NA
1470,1470,10,19,1,4,2,12,1,4,1,NA,NA
1470,1470,11,19,1,3,2,12,1,1,1,NA,NA
1470,1470,12,19,1,3,2,12,1,4,1,NA,NA
1470,1470,13,19,1,0,2,95,1,1,1,NA,NA
1470,1470,14,19,1,4,1,12,1,3,2,NA,NA
1470,1470,15,19,1,0,2,12,1,3,2,NA,NA
1470,1470,16,19,1,3,2,12,1,3,2,NA,NA
1470,1470,17,19,1,4,2,12,1,5,2,NA,NA
1470,1470,18,19,1,1,2,12,1,3,2,NA,NA
1470,1470,19,19,1,1,2,12,1,2,1,NA,NA
1470,1470,20,19,1,3,2,12,1,2,1,NA,NA
1471,1471,1,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1471,1471,2,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1471,1471,3,19,1,3,1,12,1,3,1,NA,NA
1471,1471,4,19,1,3,1,95,1,1,3,NA,NA
1471,1471,5,19,1,0,2,12,1,1,2,NA,NA
1471,1471,6,19,1,0,2,23,NA,1,4,NA,1
1471,1471,7,19,1,0,2,12,1,1,2,NA,NA
1471,1471,8,19,2,0,2,12,1,2,2,NA,NA
1471,1471,9,19,2,0,2,12,1,3,1,NA,NA
1471,1471,10,19,1,2,2,12,1,2,1,NA,NA
1471,1471,11,19,1,0,2,12,1,3,2,NA,NA
1471,1471,12,19,1,1,2,12,1,3,3,NA,NA
1471,1471,13,19,1,1,2,12,1,2,3,NA,NA
1471,1471,14,19,1,0,2,12,1,2,1,NA,NA
1471,1471,15,19,1,2,2,12,1,3,3,NA,NA
1471,1471,16,19,1,0,2,12,1,2,1,NA,NA
1471,1471,17,19,1,1,2,12,1,3,1,NA,NA
1471,1471,18,19,1,0,2,12,1,2,2,NA,NA
1471,1471,19,19,1,0,1,12,1,3,3,NA,NA
1471,1471,20,19,1,0,2,12,2,1,2,NA,1
1472,1472,1,19,1,0,2,12,1,3,1,NA,NA
1472,1472,2,19,1,0,2,12,1,3,1,NA,NA
1472,1472,3,19,1,1,2,12,1,3,1,NA,NA
1472,1472,4,19,1,0,2,12,1,1,2,NA,NA
1472,1472,5,19,1,0,1,12,1,3,3,NA,NA
1472,1472,6,19,1,0,2,12,1,2,2,NA,NA
1472,1472,7,19,1,0,2,13,1,3,3,NA,NA
1472,1472,8,19,1,0,2,12,1,2,3,NA,NA
1472,1472,9,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1472,1472,10,19,1,0,2,12,1,3,2,NA,NA
1472,1472,11,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1472,1472,12,19,2,0,2,12,1,3,1,NA,NA
1472,1472,13,19,1,0,2,12,1,3,2,NA,NA
1472,1472,14,19,1,1,2,12,1,3,2,NA,NA
1472,1472,15,19,1,3,2,12,1,3,2,NA,NA
1472,1472,16,19,NA,NA,NA,NA,NA,0,NA,NA,NA
1472,1472,17,19,1,2,2,12,1,3,1,NA,NA
1472,1472,18,19,1,1,2,12,1,2,1,NA,NA
1472,1472,19,19,1,0,2,12,1,3,2,NA,NA
1472,1472,20,19,1,0,2,12,1,2,2,NA,NA
1473,1473,1,19,1,0,2,12,1,3,2,NA,NA
1473,1473,2,19,1,3,2,12,1,2,2,NA,NA
1473,1473,3,19,1,0,2,12,1,2,2,NA,NA
1473,1473,4,19,1,0,2,14,1,3,2,NA,NA
1473,1473,5,19,2,0,2,12,1,3,2,NA,NA
1473,1473,6,19,2,0,2,12,1,3,1,NA,NA
1473,1473,7,19,1,3,2,12,1,4,2,NA,NA
1473,1473,8,19,1,3,2,12,1,5,2,NA,NA
1473,1473,9,19,1,1,2,12,1,5,1,NA,NA
1473,1473,10,19,1,0,2,12,1,2,1,NA,NA
1473,1473,11,19,1,2,2,12,1,4,1,NA,NA
1473,1473,12,19,1,0,2,12,1,2,1,NA,NA
1473,1473,13,19,1,0,2,12,1,2,1,NA,NA
1473,1473,14,19,1,3,2,12,1,2,3,NA,NA
1473,1473,15,19,1,1,1,12,1,2,3,NA,NA
1473,1473,16,19,1,0,2,12,1,2,2,NA,NA
1473,1473,17,19,1,0,1,12,1,3,2,NA,NA
1473,1473,18,19,1,4,2,12,1,3,3,NA,NA
1473,1473,19,19,NA,NA,NA,NA,NA,0,NA,NA,NA
